-1.763438034057617188e+01,-2.175405883789062500e+02,-1.792539520263671875e+02,-1.710678405761718750e+02,-1.405957763671875000e+03
-1.137463607788085938e+02,-8.401032714843750000e+02,-1.683461303710937500e+02,-1.385634765625000000e+02,-4.086838989257812500e+02
-1.713178443908691406e+01,-2.152177429199218750e+02,-2.335104064941406250e+02,-2.180866241455078125e+02,-1.017737304687500000e+03
-5.565972900390625000e+01,-2.194050598144531250e+02,-1.965722961425781250e+02,-1.272257766723632812e+02,-9.684599609375000000e+02
-3.942375946044921875e+01,-4.983323669433593750e+01,-6.525425720214843750e+01,-1.257810668945312500e+02,-8.498660888671875000e+02
-1.276298980712890625e+02,-2.479513549804687500e+02,-1.419776916503906250e+02,-1.860892944335937500e+02,-8.781927490234375000e+02
-2.973142623901367188e+01,-9.051604461669921875e+01,-9.248876953125000000e+01,-1.234931335449218750e+02,-6.540473022460937500e+02
-1.083466529846191406e+01,-2.309940490722656250e+02,-2.757874145507812500e+02,-2.034246978759765625e+02,-6.112507324218750000e+02
-2.649552536010742188e+01,-1.068801116943359375e+02,-1.361501617431640625e+02,-1.710886840820312500e+02,-1.732831787109375000e+03
-1.743164253234863281e+01,-1.163471984863281250e+02,-1.269568328857421875e+02,-1.587424468994140625e+02,-8.316353149414062500e+02
-5.449008178710937500e+01,-9.830659484863281250e+01,-8.698754119873046875e+01,-1.401398010253906250e+02,-8.362659301757812500e+02
-1.110415420532226562e+02,-1.693357696533203125e+02,-1.830623474121093750e+02,-1.068011779785156250e+02,-9.157980346679687500e+02
-9.931300354003906250e+01,-5.762830810546875000e+02,-4.771823730468750000e+02,-2.076130981445312500e+02,-7.277524414062500000e+02
-1.277193527221679688e+02,-4.086654052734375000e+02,-3.596689147949218750e+02,-2.978363647460937500e+02,-1.162505249023437500e+03
-7.269520568847656250e+01,-2.572500610351562500e+02,-1.644286193847656250e+02,-1.444807281494140625e+02,-7.648364257812500000e+02
-1.277105636596679688e+02,-4.001909484863281250e+02,-2.842308959960937500e+02,-2.122251892089843750e+02,-1.141052734375000000e+03
-6.189021587371826172e+00,-6.922097778320312500e+01,-9.225900268554687500e+01,-1.387883453369140625e+02,-9.195578613281250000e+02
-4.134230422973632812e+01,-3.060880432128906250e+02,-2.763532104492187500e+02,-2.065092926025390625e+02,-9.553123779296875000e+02
-1.475015068054199219e+01,-1.206700744628906250e+02,-1.569825439453125000e+02,-1.505268096923828125e+02,-6.731883544921875000e+02
-5.248478317260742188e+01,-1.468965148925781250e+02,-1.410033874511718750e+02,-1.739349670410156250e+02,-6.577971801757812500e+02
-5.134122848510742188e+01,-3.794801940917968750e+02,-3.017710266113281250e+02,-2.093552551269531250e+02,-1.364915405273437500e+03
-1.986682510375976562e+01,-2.682860107421875000e+02,-2.077634887695312500e+02,-1.559334869384765625e+02,-7.745709838867187500e+02
-4.595214233398437500e+02,-9.606839599609375000e+02,-5.086007080078125000e+02,-7.147227783203125000e+02,-1.049552246093750000e+03
-1.629826927185058594e+01,-2.403270721435546875e+02,-2.890124206542968750e+02,-1.853050079345703125e+02,-1.058179931640625000e+03
-4.049290084838867188e+01,-3.329884033203125000e+02,-2.352137603759765625e+02,-1.751644287109375000e+02,-8.038148193359375000e+02
-2.829085083007812500e+02,-7.779882812500000000e+02,-4.755846557617187500e+02,-3.348199462890625000e+02,-8.632089843750000000e+02
-4.843420028686523438e+01,-3.245870361328125000e+02,-3.260325317382812500e+02,-1.916264343261718750e+02,-5.331885986328125000e+02
-1.310617351531982422e+01,-1.865791931152343750e+02,-1.823038177490234375e+02,-2.008910522460937500e+02,-5.415585327148437500e+02
-3.587022781372070312e+01,-3.815377807617187500e+02,-2.747584228515625000e+02,-2.147787780761718750e+02,-4.300655517578125000e+02
-1.542145538330078125e+02,-3.982901000976562500e+02,-1.489057922363281250e+02,-1.517602996826171875e+02,-1.612180541992187500e+03
-1.390958309173583984e+01,-3.059934387207031250e+02,-3.178833007812500000e+02,-1.855907592773437500e+02,-1.244546997070312500e+03
-1.047660446166992188e+01,-2.533683471679687500e+02,-2.462672119140625000e+02,-1.801699218750000000e+02,-1.262776123046875000e+03
-3.612038421630859375e+01,-3.339318847656250000e+02,-3.542931213378906250e+02,-2.633572998046875000e+02,-1.430925292968750000e+03
-6.467299652099609375e+01,-5.891822509765625000e+02,-5.029470214843750000e+02,-2.322760925292968750e+02,-1.129434326171875000e+03
-3.781401157379150391e+00,-4.968827056884765625e+01,-9.228188323974609375e+01,-1.292903900146484375e+02,-1.462281127929687500e+03
-9.966973876953125000e+01,-2.518159790039062500e+02,-1.634002990722656250e+02,-1.546065063476562500e+02,-9.600345458984375000e+02
-3.730708312988281250e+01,-8.345034027099609375e+01,-9.629559326171875000e+01,-1.608888854980468750e+02,-1.190236816406250000e+03
-4.351733779907226562e+01,-1.501733398437500000e+02,-8.376370239257812500e+01,-1.388761291503906250e+02,-9.271394042968750000e+02
-2.473888015747070312e+01,-4.055135803222656250e+02,-4.242752685546875000e+02,-2.465898132324218750e+02,-6.927418212890625000e+02
-4.664354705810546875e+01,-2.738937683105468750e+02,-2.736893615722656250e+02,-1.676560668945312500e+02,-5.305792236328125000e+02
-2.883942794799804688e+01,-1.903835296630859375e+02,-2.215115661621093750e+02,-1.373610992431640625e+02,-8.471332397460937500e+02
-2.038124084472656250e+02,-1.005428833007812500e+03,-1.003750000000000000e+03,-3.624859619140625000e+02,-7.253703613281250000e+02
-1.554330749511718750e+02,-2.863469238281250000e+02,-1.742928466796875000e+02,-1.593932037353515625e+02,-1.565831054687500000e+03
-5.998091125488281250e+01,-6.449472656250000000e+02,-4.938676757812500000e+02,-2.090130310058593750e+02,-1.593108886718750000e+03
-5.327925109863281250e+01,-1.736520080566406250e+02,-2.079893341064453125e+02,-1.721085510253906250e+02,-5.499353027343750000e+02
-1.893929290771484375e+01,-2.041089782714843750e+02,-1.629765319824218750e+02,-1.201656188964843750e+02,-8.115832519531250000e+02
-7.195892333984375000e+01,-5.294334106445312500e+02,-4.695015563964843750e+02,-5.206268310546875000e+02,-1.880354492187500000e+03
-1.039494934082031250e+02,-3.960433959960937500e+02,-3.541613159179687500e+02,-2.542273406982421875e+02,-1.225151000976562500e+03
-1.794294738769531250e+02,-5.057841796875000000e+02,-4.003818969726562500e+02,-2.089266662597656250e+02,-6.519512329101562500e+02
-2.047221565246582031e+01,-2.162128295898437500e+02,-2.098420104980468750e+02,-1.778477020263671875e+02,-3.664945983886718750e+02
-4.139677810668945312e+01,-2.876905517578125000e+02,-2.954315490722656250e+02,-1.768110351562500000e+02,-1.240791625976562500e+03
-1.037195434570312500e+02,-4.033440551757812500e+02,-2.858342285156250000e+02,-2.299949340820312500e+02,-1.793785400390625000e+03
-6.343383789062500000e+02,-2.305105468750000000e+03,-1.340391113281250000e+03,-6.150400390625000000e+02,-1.494887695312500000e+03
-2.610386085510253906e+01,-1.141887054443359375e+02,-1.308151855468750000e+02,-1.375784301757812500e+02,-8.621275024414062500e+02
-6.131271743774414062e+01,-1.840386962890625000e+02,-2.240771942138671875e+02,-2.559312896728515625e+02,-1.121313354492187500e+03
-1.609828948974609375e+01,-1.929054107666015625e+02,-1.896860198974609375e+02,-1.815987243652343750e+02,-1.201374267578125000e+03
-3.756066131591796875e+01,-1.584633178710937500e+02,-1.598002166748046875e+02,-1.523603973388671875e+02,-6.989855957031250000e+02
-9.482125854492187500e+01,-2.124071655273437500e+02,-1.563865661621093750e+02,-1.454172821044921875e+02,-3.100139465332031250e+02
-2.385013580322265625e+01,-1.086118469238281250e+02,-1.603232727050781250e+02,-1.431184997558593750e+02,-1.022318115234375000e+03
-1.452652740478515625e+01,-1.894742736816406250e+02,-2.364471130371093750e+02,-2.765570983886718750e+02,-9.225048828125000000e+02
-4.845156860351562500e+01,-3.916738281250000000e+02,-3.180702514648437500e+02,-2.094804077148437500e+02,-1.219532470703125000e+03
-6.052767944335937500e+01,-2.108330688476562500e+02,-1.190990600585937500e+02,-1.563840179443359375e+02,-7.836879882812500000e+02
-8.651317596435546875e+01,-3.683819274902343750e+02,-3.396178894042968750e+02,-2.998447265625000000e+02,-1.257964233398437500e+03
-4.948548889160156250e+01,-3.442214355468750000e+02,-2.076599884033203125e+02,-1.782992401123046875e+02,-9.262542724609375000e+02
-7.673666954040527344e+00,-1.094869613647460938e+02,-1.179659576416015625e+02,-1.526663665771484375e+02,-5.062919921875000000e+02
-2.161148262023925781e+01,-1.348203887939453125e+02,-1.483426055908203125e+02,-1.597788391113281250e+02,-9.235835571289062500e+02
-2.366245079040527344e+01,-1.774224395751953125e+02,-1.503695068359375000e+02,-1.559251403808593750e+02,-9.168721923828125000e+02
-3.068944168090820312e+01,-2.278552093505859375e+02,-2.083600921630859375e+02,-1.414787292480468750e+02,-6.630725097656250000e+02
-7.798318481445312500e+01,-3.636943054199218750e+02,-3.170186767578125000e+02,-1.961165771484375000e+02,-1.243285888671875000e+03
-4.792004394531250000e+01,-3.493038940429687500e+02,-2.824635620117187500e+02,-1.587262878417968750e+02,-5.412589721679687500e+02
-2.488653373718261719e+01,-1.326252593994140625e+02,-1.090596618652343750e+02,-1.278680343627929688e+02,-5.159284057617187500e+02
-6.195621490478515625e+01,-2.109440307617187500e+02,-1.398564300537109375e+02,-1.605796508789062500e+02,-1.394044555664062500e+03
-2.305660057067871094e+01,-1.183813400268554688e+02,-1.330680847167968750e+02,-1.528080749511718750e+02,-4.773379211425781250e+02
-7.564340209960937500e+01,-3.043268127441406250e+02,-3.170841674804687500e+02,-2.934227600097656250e+02,-1.294557128906250000e+03
-3.823317337036132812e+01,-1.367124328613281250e+02,-1.176948699951171875e+02,-1.811690826416015625e+02,-9.467066650390625000e+02
-5.726507568359375000e+01,-3.105729980468750000e+02,-2.133376922607421875e+02,-1.441678924560546875e+02,-9.738319091796875000e+02
-2.494250869750976562e+01,-1.473665313720703125e+02,-1.643419036865234375e+02,-1.893532867431640625e+02,-8.796983642578125000e+02
-1.175592803955078125e+01,-9.491360473632812500e+01,-1.105591430664062500e+02,-1.260034713745117188e+02,-6.639617919921875000e+02
-2.422861099243164062e+01,-2.577981567382812500e+02,-3.160785217285156250e+02,-1.864652557373046875e+02,-1.352667602539062500e+03
-3.353968048095703125e+01,-3.811688842773437500e+02,-3.554645080566406250e+02,-2.161437072753906250e+02,-2.723668518066406250e+02
-1.695901107788085938e+01,-1.256648483276367188e+02,-1.772485046386718750e+02,-1.688807678222656250e+02,-3.370941467285156250e+02
-7.791124725341796875e+01,-7.429758911132812500e+02,-3.193494873046875000e+02,-2.067954559326171875e+02,-1.096315307617187500e+03
-2.501885604858398438e+01,-1.457469177246093750e+02,-1.384030151367187500e+02,-1.575713653564453125e+02,-9.482679443359375000e+02
-1.776193618774414062e+01,-1.789588775634765625e+02,-3.141920776367187500e+02,-1.634872741699218750e+02,-9.389259033203125000e+02
-7.275684356689453125e+00,-9.580461120605468750e+01,-2.125426025390625000e+02,-1.661725921630859375e+02,-5.821561279296875000e+02
-5.347087860107421875e+01,-3.103784179687500000e+02,-2.444437866210937500e+02,-1.775455322265625000e+02,-1.233058593750000000e+03
-1.544759368896484375e+01,-1.064776000976562500e+02,-1.426566467285156250e+02,-1.681135406494140625e+02,-4.867745971679687500e+02
-5.283242416381835938e+01,-1.510680847167968750e+02,-1.838423461914062500e+02,-1.355866546630859375e+02,-4.093468017578125000e+02
-1.077234268188476562e+02,-2.024737854003906250e+02,-2.532968444824218750e+02,-1.322462615966796875e+02,-7.185821533203125000e+02
-1.166529006958007812e+02,-3.280076599121093750e+02,-2.058643341064453125e+02,-1.358817443847656250e+02,-1.214528076171875000e+03
-2.477326202392578125e+01,-2.080138397216796875e+02,-2.732646179199218750e+02,-1.432068786621093750e+02,-7.523948974609375000e+02
-3.473818969726562500e+01,-2.804733276367187500e+02,-3.062935180664062500e+02,-1.891721038818359375e+02,-8.010924682617187500e+02
-6.363766670227050781e+00,-3.957757186889648438e+01,-7.464964294433593750e+01,-1.250385131835937500e+02,-7.885241088867187500e+02
-1.014939422607421875e+02,-2.114112548828125000e+02,-1.853857727050781250e+02,-1.257241973876953125e+02,-1.374345214843750000e+03
-2.409216308593750000e+02,-8.642237548828125000e+02,-4.619379577636718750e+02,-2.164176025390625000e+02,-1.388922119140625000e+03
-2.458886718750000000e+01,-1.827621459960937500e+02,-3.211935424804687500e+02,-2.285546264648437500e+02,-1.293127319335937500e+03
-3.646199798583984375e+01,-2.144133911132812500e+02,-1.830761413574218750e+02,-1.909745483398437500e+02,-3.772722167968750000e+02
-1.134403228759765625e+01,-8.844091796875000000e+01,-1.377608489990234375e+02,-1.284895477294921875e+02,-1.067123535156250000e+03
-4.494503021240234375e+01,-1.568294067382812500e+02,-1.773912658691406250e+02,-1.600247955322265625e+02,-1.014385375976562500e+03
-6.991697692871093750e+01,-1.681709136962890625e+02,-1.988247070312500000e+02,-1.635060882568359375e+02,-7.693129882812500000e+02
-3.019019165039062500e+02,-1.102768188476562500e+03,-5.836650390625000000e+02,-2.932672119140625000e+02,-1.104315917968750000e+03
-1.010588932037353516e+01,-1.016678771972656250e+02,-1.430063476562500000e+02,-1.431213531494140625e+02,-6.624921875000000000e+02
-7.024159240722656250e+01,-1.684333343505859375e+02,-1.748402709960937500e+02,-1.854942932128906250e+02,-8.850586547851562500e+02
-1.869813919067382812e+01,-2.788895263671875000e+02,-2.728187561035156250e+02,-2.479819946289062500e+02,-8.938255004882812500e+02
-5.190663146972656250e+01,-2.150583496093750000e+02,-1.627153778076171875e+02,-1.697538452148437500e+02,-1.015962280273437500e+03
-1.064932250976562500e+02,-6.664974365234375000e+02,-5.581588134765625000e+02,-3.260575561523437500e+02,-7.200617675781250000e+02
-5.440898132324218750e+01,-4.274759826660156250e+02,-4.565999755859375000e+02,-2.777811584472656250e+02,-4.436293945312500000e+02
-1.294446086883544922e+01,-4.093724822998046875e+01,-7.568218231201171875e+01,-1.339392395019531250e+02,-5.182523803710937500e+02
-5.007448196411132812e+00,-5.783280181884765625e+01,-9.243593597412109375e+01,-1.217303161621093750e+02,-1.138942749023437500e+03
-1.158142566680908203e+01,-7.663909912109375000e+01,-1.932445373535156250e+02,-1.679807128906250000e+02,-8.634086303710937500e+02
-3.282052612304687500e+02,-1.180970947265625000e+03,-7.275120849609375000e+02,-3.346397094726562500e+02,-7.648377685546875000e+02
-3.918725585937500000e+01,-1.291613616943359375e+02,-1.629537963867187500e+02,-1.593004455566406250e+02,-9.956921997070312500e+02
-5.967374038696289062e+01,-3.548940734863281250e+02,-2.571810913085937500e+02,-2.054506072998046875e+02,-1.371568115234375000e+03
-3.260933532714843750e+02,-5.553762207031250000e+02,-3.650920715332031250e+02,-2.560160827636718750e+02,-1.121691406250000000e+03
-5.302549743652343750e+01,-3.902473144531250000e+02,-4.818429260253906250e+02,-2.284261779785156250e+02,-1.406585693359375000e+03
-8.142093658447265625e+01,-2.448269958496093750e+02,-1.314561920166015625e+02,-1.287471923828125000e+02,-6.503622436523437500e+02
-1.329760169982910156e+01,-6.632313537597656250e+01,-7.763197326660156250e+01,-1.118780899047851562e+02,-6.492144165039062500e+02
-4.407104492187500000e+01,-2.830009765625000000e+02,-1.647610015869140625e+02,-1.332796478271484375e+02,-1.550102172851562500e+03
-5.973621368408203125e+01,-3.935600585937500000e+02,-2.966654968261718750e+02,-2.163264312744140625e+02,-7.165726928710937500e+02
-1.872529792785644531e+01,-9.637899017333984375e+01,-1.456958465576171875e+02,-1.524035644531250000e+02,-7.667170410156250000e+02
-4.348871612548828125e+01,-3.181276855468750000e+02,-2.526796264648437500e+02,-1.552770385742187500e+02,-6.629958496093750000e+02
-5.618727111816406250e+01,-2.081260833740234375e+02,-2.755448913574218750e+02,-1.742473907470703125e+02,-1.166485839843750000e+03
-1.010411529541015625e+02,-3.736124267578125000e+02,-3.019345092773437500e+02,-2.317682495117187500e+02,-1.098466186523437500e+03
-1.693168449401855469e+01,-9.938519287109375000e+01,-1.010392913818359375e+02,-1.762613983154296875e+02,-8.714802856445312500e+02
-3.540421295166015625e+01,-2.751430053710937500e+02,-2.384054870605468750e+02,-2.277943725585937500e+02,-1.029363525390625000e+03
-8.748268890380859375e+01,-2.158735504150390625e+02,-2.100624694824218750e+02,-2.116920928955078125e+02,-1.708369995117187500e+03
-4.541213226318359375e+01,-2.303072052001953125e+02,-1.915070495605468750e+02,-1.428304748535156250e+02,-9.142746582031250000e+02
-2.421481513977050781e+01,-4.259542541503906250e+02,-3.121943054199218750e+02,-1.853328552246093750e+02,-1.123138305664062500e+03
-2.069989013671875000e+01,-1.335207366943359375e+02,-1.718479766845703125e+02,-1.983117523193359375e+02,-8.675081787109375000e+02
-2.773012924194335938e+01,-1.785432281494140625e+02,-2.528710632324218750e+02,-2.406415710449218750e+02,-9.546083374023437500e+02
-1.664068412780761719e+01,-1.171573486328125000e+02,-1.859990234375000000e+02,-2.239887390136718750e+02,-6.892471923828125000e+02
-6.480815124511718750e+01,-7.691512451171875000e+02,-7.066673583984375000e+02,-2.677504882812500000e+02,-4.176759033203125000e+02
-7.417063236236572266e+00,-1.078089981079101562e+02,-1.423161315917968750e+02,-1.490469055175781250e+02,-3.164489440917968750e+02
-2.084375953674316406e+01,-1.783321228027343750e+02,-2.554391174316406250e+02,-1.532673950195312500e+02,-6.069382324218750000e+02
-7.307558536529541016e+00,-9.466674804687500000e+01,-1.051204833984375000e+02,-1.890617370605468750e+02,-1.284244384765625000e+03
-3.927661132812500000e+01,-5.335881347656250000e+02,-4.337051391601562500e+02,-2.677048645019531250e+02,-8.880462646484375000e+02
-1.059297637939453125e+02,-4.223536071777343750e+02,-2.379576568603515625e+02,-1.965347290039062500e+02,-7.967034301757812500e+02
-8.719754219055175781e+00,-1.179665222167968750e+02,-1.353044891357421875e+02,-1.138617935180664062e+02,-4.792209777832031250e+02
-2.380299758911132812e+01,-2.665565185546875000e+02,-2.193489227294921875e+02,-2.011234436035156250e+02,-1.515113769531250000e+03
-2.440872039794921875e+02,-8.774212036132812500e+02,-4.887738952636718750e+02,-2.284023742675781250e+02,-1.381437744140625000e+03
-7.979384422302246094e+00,-5.513039398193359375e+01,-8.457225036621093750e+01,-1.237013854980468750e+02,-2.612391662597656250e+02
-4.656256103515625000e+01,-2.952221984863281250e+02,-2.493335266113281250e+02,-2.141026611328125000e+02,-6.589336547851562500e+02
-2.059890747070312500e+02,-5.964412231445312500e+02,-4.138705444335937500e+02,-3.664116516113281250e+02,-1.174285400390625000e+03
-6.046701812744140625e+01,-5.422158813476562500e+02,-4.571544494628906250e+02,-2.202070312500000000e+02,-1.031507568359375000e+03
-2.665760040283203125e+01,-2.144634399414062500e+02,-2.218197784423828125e+02,-1.399415588378906250e+02,-1.000725585937500000e+03
-8.620442962646484375e+01,-5.197268066406250000e+02,-2.915631713867187500e+02,-2.027717285156250000e+02,-1.654556884765625000e+03
-6.354092407226562500e+01,-1.478967437744140625e+02,-1.535907897949218750e+02,-1.334917144775390625e+02,-9.369188232421875000e+02
-1.709814453125000000e+01,-1.607252197265625000e+02,-1.624868621826171875e+02,-1.417433776855468750e+02,-6.997628173828125000e+02
-1.354244232177734375e+02,-5.135835571289062500e+02,-3.405733947753906250e+02,-1.961852569580078125e+02,-1.153598266601562500e+03
-7.532854557037353516e+00,-5.658641433715820312e+01,-8.141456604003906250e+01,-1.733875122070312500e+02,-6.311085205078125000e+02
-4.810627365112304688e+01,-3.235706481933593750e+02,-3.474101867675781250e+02,-1.761399688720703125e+02,-1.206033935546875000e+03
-1.760509681701660156e+01,-2.545708923339843750e+02,-2.442517395019531250e+02,-2.078195648193359375e+02,-1.057272094726562500e+03
-3.226693344116210938e+01,-3.351859741210937500e+02,-2.475594482421875000e+02,-1.777180175781250000e+02,-1.460678222656250000e+03
-6.357176971435546875e+01,-2.084188995361328125e+02,-1.904345550537109375e+02,-2.116179504394531250e+02,-4.319049682617187500e+02
-1.745425987243652344e+01,-1.198782196044921875e+02,-1.465234222412109375e+02,-1.518489227294921875e+02,-9.345866699218750000e+02
-7.681820678710937500e+01,-4.585986328125000000e+02,-3.717725219726562500e+02,-3.524399719238281250e+02,-1.969364990234375000e+03
-1.189844894409179688e+01,-6.053366088867187500e+01,-1.243106155395507812e+02,-1.980101623535156250e+02,-5.953724365234375000e+02
-6.276339721679687500e+01,-1.842958068847656250e+02,-1.552223968505859375e+02,-1.670402374267578125e+02,-8.201410522460937500e+02
-4.907899093627929688e+01,-2.508761596679687500e+02,-2.108456878662109375e+02,-1.696117095947265625e+02,-1.031556274414062500e+03
-2.647221755981445312e+01,-1.769635925292968750e+02,-1.843187713623046875e+02,-1.564522247314453125e+02,-9.327971191406250000e+02
-6.116849517822265625e+01,-9.223091125488281250e+01,-1.345346832275390625e+02,-1.201471633911132812e+02,-9.812955932617187500e+02
-1.607741577148437500e+03,-1.753106933593750000e+03,-1.129786499023437500e+03,-4.687723693847656250e+02,-9.039267578125000000e+02
-8.654475402832031250e+01,-4.969221801757812500e+02,-3.404958496093750000e+02,-2.403076324462890625e+02,-8.832308959960937500e+02
-8.002115631103515625e+01,-3.433303222656250000e+02,-2.631590881347656250e+02,-1.847690734863281250e+02,-1.125867431640625000e+03
