266, 9, 9
267, 6, 6
268, 6, 6
269, 6, 6
270, 8, 8
271, 8, 8
272, 7, 7
273, 7, 7
274, 3, 3
275, 8, 8
276, 3, 3
277, 2, 2
278, 7, 7
279, 7, 7
280, 6, 6
281, 2, 2
282, 6, 6
283, 4, 4
284, 5, 5
285, 4, 4
286, 5, 5
287, 7, 7
288, 5, 5
289, 2, 2
290, 0, 0
291, 0, 0
292, 8, 8
293, 2, 2
294, 8, 8
295, 0, 0
296, 9, 9
297, 1, 1
298, 8, 8
299, 1, 1
300, 6, 6
301, 6, 6
302, 2, 2
303, 4, 4
304, 9, 9
305, 6, 6
306, 9, 9
307, 6, 6
308, 3, 3
309, 2, 2
310, 9, 9
311, 6, 6
312, 2, 2
313, 5, 5
314, 3, 3
315, 3, 3
316, 4, 4
317, 7, 7
318, 5, 5
319, 8, 8
320, 6, 6
321, 1, 1
322, 9, 9
323, 3, 3
324, 4, 4
325, 4, 4
326, 5, 5
327, 5, 5
328, 3, 3
329, 1, 1
330, 6, 6
331, 1, 1
332, 9, 9
333, 9, 9
334, 1, 1
335, 6, 6
336, 2, 2
337, 5, 5
338, 9, 9
339, 4, 4
340, 8, 8
341, 3, 3
342, 6, 6
343, 3, 3
344, 6, 6
345, 3, 3
346, 5, 5
347, 0, 0
348, 3, 3
349, 7, 7
350, 7, 7
351, 8, 8
352, 0, 0
353, 1, 1
354, 2, 2
355, 5, 5
356, 0, 0
358, 2, 2
359, 0, 0
360, 7, 7
361, 3, 3
362, 0, 0
363, 4, 4
364, 6, 6
365, 2, 2
366, 9, 9
367, 1, 1
368, 4, 4
369, 6, 6
370, 9, 9
371, 8, 8
372, 7, 7
373, 7, 7
374, 2, 2
375, 4, 4
376, 1, 1
377, 5, 5
378, 4, 4
379, 6, 6
380, 6, 6
381, 9, 9
382, 6, 6
383, 8, 8
384, 3, 3
385, 1, 1
386, 4, 4
387, 8, 8
388, 6, 6
389, 3, 3
390, 0, 0
391, 4, 4
392, 8, 8
393, 9, 9
394, 3, 3
395, 3, 3
396, 2, 2
397, 8, 8
398, 0, 0
399, 9, 9
400, 8, 8
401, 0, 0
402, 2, 2
403, 0, 0
404, 9, 9
405, 2, 2
406, 5, 5
407, 1, 1
408, 1, 1
409, 4, 4
410, 2, 2
411, 6, 6
412, 8, 8
413, 9, 9
414, 7, 7
415, 0, 0
416, 5, 5
417, 0, 0
418, 0, 0
419, 8, 8
420, 2, 2
421, 4, 4
422, 6, 6
423, 7, 7
424, 2, 2
425, 5, 5
426, 7, 7
427, 3, 3
428, 0, 0
429, 2, 2
430, 6, 6
431, 0, 0
432, 0, 0
433, 6, 6
434, 1, 1
435, 9, 9
436, 7, 7
437, 5, 5
438, 2, 2
439, 2, 2
440, 3, 3
441, 1, 1
442, 9, 9
443, 4, 4
444, 1, 1
445, 4, 4
446, 8, 8
447, 5, 5
448, 3, 3
449, 4, 4
450, 0, 0
451, 1, 1
452, 8, 8
453, 9, 9
454, 8, 8
455, 1, 1
456, 0, 0
457, 0, 0
458, 8, 8
459, 5, 5
460, 1, 1
461, 3, 3
462, 7, 7
463, 7, 7
464, 0, 0
465, 9, 9
466, 8, 8
467, 7, 7
468, 2, 2
469, 7, 7
470, 2, 2
471, 2, 2
472, 8, 8
473, 2, 2
474, 6, 6
475, 4, 4
476, 1, 1
477, 5, 5
478, 3, 3
479, 8, 8
480, 0, 0
481, 0, 0
482, 9, 9
483, 9, 9
484, 3, 3
485, 4, 4
486, 5, 5
487, 3, 3
488, 1, 1
489, 0, 0
490, 0, 0
491, 6, 6
492, 9, 9
493, 4, 4
494, 3, 3
495, 7, 7
496, 0, 0
497, 2, 2
498, 7, 7
499, 8, 8
500, 5, 5
501, 1, 1
502, 8, 8
503, 7, 7
504, 2, 2
505, 5, 5
506, 0, 0
507, 8, 8
508, 4, 4
509, 8, 8
510, 7, 7
511, 0, 0
512, 3, 3
513, 0, 0
514, 9, 9
515, 5, 5
516, 6, 6
517, 2, 2
518, 7, 7
519, 2, 2
520, 4, 4
521, 6, 6
522, 9, 9
523, 4, 4
524, 1, 1
525, 0, 0
526, 9, 9
527, 1, 1
528, 3, 3
529, 2, 2
530, 6, 6
531, 2, 2
532, 3, 3
533, 8, 8
534, 1, 1
535, 3, 3
536, 8, 8
537, 1, 1
538, 1, 1
539, 9, 9
540, 8, 8
541, 4, 4
542, 6, 6
543, 5, 5
544, 5, 5
545, 9, 9
546, 9, 9
547, 0, 0
548, 9, 9
549, 8, 8
550, 1, 1
551, 2, 2
552, 3, 3
553, 7, 7
554, 9, 9
555, 9, 9
556, 4, 4
557, 8, 8
558, 0, 0
559, 6, 6
560, 2, 2
561, 2, 2
562, 0, 0
563, 8, 8
564, 7, 7
565, 7, 7
566, 5, 5
567, 8, 8
568, 9, 9
569, 3, 3
570, 4, 4
571, 4, 4
572, 5, 5
573, 5, 5
574, 2, 2
575, 0, 0
576, 9, 9
577, 7, 7
578, 2, 2
579, 3, 3
580, 7, 7
581, 6, 6
582, 1, 1
583, 7, 7
584, 6, 6
585, 9, 9
586, 6, 6
587, 9, 9
588, 6, 6
589, 7, 7
590, 5, 5
591, 1, 1
592, 8, 8
593, 1, 1
594, 5, 5
595, 5, 5
596, 2, 2
597, 5, 5
598, 7, 7
599, 5, 5
600, 9, 9
601, 1, 1
602, 1, 1
603, 7, 7
604, 9, 9
605, 3, 3
606, 6, 6
607, 2, 2
608, 7, 7
609, 0, 0
610, 1, 1
611, 8, 8
612, 5, 5
613, 7, 7
614, 1, 1
615, 3, 3
616, 4, 4
617, 4, 4
618, 1, 1
619, 7, 7
620, 3, 3
621, 0, 0
622, 2, 2
623, 0, 0
624, 7, 7
625, 6, 6
626, 7, 7
627, 8, 8
628, 1, 1
629, 3, 3
630, 2, 2
631, 6, 6
632, 3, 3
633, 3, 3
634, 7, 7
635, 8, 8
636, 1, 1
637, 7, 7
638, 7, 7
639, 0, 0
640, 2, 2
641, 5, 5
642, 2, 2
643, 1, 1
644, 6, 6
645, 1, 1
646, 6, 6
647, 0, 0
648, 3, 3
649, 5, 5
650, 2, 2
651, 5, 5
652, 7, 7
653, 9, 9
654, 3, 3
655, 0, 0
656, 8, 8
657, 5, 5
658, 2, 2
659, 8, 8
660, 8, 8
661, 5, 5
662, 2, 2
663, 5, 5
664, 8, 8
665, 4, 4
666, 8, 8
667, 5, 5
668, 6, 6
669, 2, 2
670, 7, 7
671, 2, 2
672, 0, 0
673, 4, 4
674, 1, 1
675, 9, 9
676, 8, 8
677, 0, 0
678, 7, 7
679, 8, 8
680, 9, 9
681, 9, 9
682, 7, 7
683, 0, 0
684, 2, 2
685, 0, 0
686, 2, 2
687, 3, 3
688, 2, 2
689, 9, 9
690, 8, 8
691, 2, 2
692, 3, 3
693, 9, 9
694, 8, 8
695, 5, 5
696, 8, 8
697, 8, 8
698, 5, 5
699, 9, 9
700, 9, 9
701, 0, 0
702, 1, 1
703, 6, 6
704, 0, 0
705, 9, 9
706, 7, 7
707, 0, 0
708, 1, 1
709, 3, 3
710, 8, 8
711, 3, 3
712, 5, 5
713, 3, 3
714, 7, 7
715, 0, 0
716, 1, 1
717, 5, 5
718, 7, 7
719, 3, 3
720, 4, 4
721, 9, 9
722, 5, 5
723, 1, 1
724, 8, 8
725, 3, 3
726, 6, 6
727, 7, 7
728, 1, 1
729, 4, 4
730, 2, 2
731, 8, 8
732, 7, 7
733, 0, 0
734, 2, 2
735, 3, 3
736, 7, 7
737, 7, 7
738, 2, 2
739, 8, 8
740, 3, 3
741, 3, 3
742, 7, 7
743, 0, 0
744, 9, 9
745, 4, 4
746, 6, 6
747, 3, 3
748, 5, 5
749, 5, 5
750, 6, 6
751, 8, 8
752, 3, 3
753, 2, 2
754, 3, 3
755, 3, 3
756, 2, 2
757, 7, 7
758, 8, 8
759, 2, 2
760, 8, 8
761, 3, 3
762, 9, 9
763, 9, 9
764, 2, 2
765, 7, 7
766, 7, 7
767, 8, 8
768, 1, 1
769, 6, 6
770, 5, 5
771, 5, 5
772, 8, 8
773, 6, 6
774, 5, 5
775, 8, 8
776, 3, 3
777, 3, 3
778, 1, 1
779, 5, 5
780, 9, 9
781, 7, 7
782, 6, 6
783, 6, 6
784, 9, 9
785, 3, 3
786, 0, 0
787, 5, 5
788, 4, 4
789, 7, 7
790, 7, 7
791, 8, 8
792, 1, 1
793, 8, 8
794, 8, 8
795, 2, 2
796, 0, 0
797, 6, 6
798, 6, 6
799, 0, 0
800, 0, 0
801, 1, 1
802, 2, 2
803, 0, 0
804, 8, 8
805, 1, 1
806, 9, 9
807, 3, 3
808, 0, 0
809, 5, 5
810, 8, 8
811, 7, 7
812, 5, 5
813, 7, 7
814, 5, 5
815, 4, 4
816, 0, 0
817, 5, 5
818, 1, 1
819, 2, 2
820, 2, 2
821, 7, 7
822, 7, 7
823, 8, 8
824, 8, 8
825, 3, 3
826, 2, 2
827, 6, 6
828, 1, 1
829, 2, 2
830, 3, 3
831, 4, 4
832, 9, 9
833, 4, 4
834, 3, 3
835, 7, 7
836, 2, 2
837, 8, 8
838, 6, 6
839, 7, 7
840, 6, 6
841, 9, 9
842, 5, 5
843, 2, 2
844, 1, 1
845, 6, 6
846, 6, 6
847, 6, 6
848, 6, 6
849, 7, 7
850, 5, 5
851, 8, 8
852, 1, 1
853, 3, 3
854, 9, 9
855, 8, 8
856, 4, 4
857, 0, 0
858, 8, 8
859, 5, 5
860, 9, 9
861, 8, 8
862, 8, 8
863, 8, 8
864, 3, 3
865, 3, 3
866, 2, 2
867, 5, 5
868, 5, 5
869, 1, 1
870, 6, 6
871, 0, 0
872, 2, 2
873, 3, 3
874, 8, 8
875, 0, 0
876, 5, 5
877, 1, 1
878, 8, 8
879, 6, 6
880, 0, 0
881, 9, 9
882, 3, 3
883, 3, 3
884, 5, 5
885, 0, 0
886, 4, 4
887, 4, 4
888, 1, 1
889, 5, 5
890, 4, 4
891, 7, 7
892, 6, 6
893, 1, 1
894, 7, 7
895, 8, 8
896, 3, 3
897, 7, 7
898, 1, 1
899, 6, 6
900, 0, 0
901, 8, 8
902, 4, 4
903, 2, 2
904, 0, 0
905, 5, 5
906, 1, 1
907, 4, 4
908, 0, 0
909, 4, 4
910, 4, 4
911, 7, 7
912, 3, 3
913, 9, 9
914, 3, 3
915, 8, 8
916, 1, 1
917, 7, 7
918, 4, 4
919, 6, 6
920, 2, 2
921, 0, 0
922, 5, 5
923, 7, 7
924, 6, 6
925, 9, 9
926, 3, 3
927, 4, 4
928, 9, 9
929, 7, 7
930, 7, 7
931, 2, 2
932, 3, 3
933, 0, 0
934, 7, 7
935, 2, 2
936, 3, 3
937, 6, 6
938, 9, 9
939, 3, 3
940, 8, 8
941, 5, 5
942, 3, 3
943, 0, 0
944, 1, 1
945, 8, 8
946, 4, 4
947, 1, 1
948, 9, 9
949, 7, 7
950, 4, 4
951, 0, 0
952, 9, 9
953, 1, 1
954, 6, 6
955, 4, 4
956, 2, 2
957, 5, 5
958, 2, 2
959, 9, 9
960, 4, 4
961, 7, 7
962, 3, 3
963, 5, 5
964, 5, 5
965, 7, 7
966, 7, 7
967, 4, 4
968, 2, 2
969, 4, 4
970, 5, 5
971, 6, 6
972, 6, 6
973, 6, 6
974, 8, 8
975, 0, 0
976, 2, 2
977, 0, 0
978, 8, 8
979, 3, 3
980, 8, 8
981, 4, 4
982, 7, 7
983, 9, 9
984, 7, 7
985, 4, 4
986, 7, 7
987, 2, 2
988, 1, 1
989, 0, 0
990, 9, 9
991, 6, 6
992, 6, 6
993, 2, 2
994, 4, 4
995, 8, 8
996, 2, 2
997, 2, 2
998, 9, 9
999, 9, 9
1000, 6, 6
1001, 9, 9
1002, 8, 8
1003, 7, 7
1004, 1, 1
1005, 7, 7
1006, 3, 3
1007, 0, 0
1008, 2, 2
1009, 5, 5
1010, 2, 2
1011, 2, 2
1012, 0, 0
1013, 6, 6
1014, 1, 1
1015, 4, 4
1016, 3, 3
1017, 6, 6
1018, 0, 0
1019, 6, 6
1020, 3, 3
1021, 1, 1
1022, 6, 6
1023, 9, 9
1024, 7, 7
1025, 7, 7
1026, 1, 1
1027, 6, 6
1028, 1, 1
1029, 6, 6
1030, 5, 5
1031, 3, 3
1032, 5, 5
1033, 2, 2
1034, 0, 0
1035, 1, 1
1036, 9, 9
1037, 4, 4
1038, 7, 7
1039, 5, 5
1040, 8, 8
1041, 1, 1
1042, 4, 4
1043, 5, 5
1044, 6, 6
1045, 2, 2
1046, 0, 0
1047, 7, 7
1048, 5, 5
1049, 1, 1
1050, 2, 2
1051, 8, 8
1052, 9, 9
1053, 7, 7
1054, 6, 6
1055, 8, 8
1056, 1, 1
1057, 1, 1
1058, 4, 4
1059, 6, 6
1060, 8, 8
1061, 7, 7
1062, 4, 4
1063, 2, 2
1064, 2, 2
1065, 6, 6
1066, 8, 8
1067, 8, 8
1068, 2, 2
1069, 4, 4
1070, 4, 4
1071, 7, 7
1072, 7, 7
1073, 8, 8
1074, 6, 6
1075, 8, 8
1076, 9, 9
1077, 3, 3
1078, 8, 8
1079, 3, 3
1080, 7, 7
1081, 7, 7
1082, 6, 6
1083, 5, 5
1084, 6, 6
1085, 0, 0
1086, 8, 8
1087, 8, 8
1088, 0, 0
1089, 3, 3
1090, 5, 5
1091, 8, 8
1092, 8, 8
1093, 4, 4
1094, 7, 7
1095, 4, 4
1096, 7, 7
1097, 6, 6
1098, 1, 1
1099, 0, 0
1100, 3, 3
1101, 1, 1
1102, 7, 7
1103, 4, 4
1104, 7, 7
1105, 6, 6
1106, 8, 8
1107, 4, 4
1108, 0, 0
1109, 1, 1
1110, 4, 4
1111, 9, 9
1112, 4, 4
1113, 8, 8
1114, 0, 0
1115, 7, 7
1116, 8, 8
1117, 8, 8
1118, 3, 3
1119, 2, 2
1120, 4, 4
1121, 0, 0
1122, 4, 4
1123, 1, 1
1124, 4, 4
1125, 3, 3
1126, 2, 2
1127, 8, 8
1128, 1, 1
1129, 6, 6
1130, 4, 4
1131, 9, 9
1132, 7, 7
1133, 5, 5
1134, 6, 6
1135, 9, 9
1136, 4, 4
1137, 2, 2
1138, 0, 0
1139, 7, 7
1140, 0, 0
1141, 2, 2
1142, 4, 4
1143, 5, 5
1144, 8, 8
1145, 2, 2
1146, 3, 3
1147, 4, 4
1148, 8, 8
1149, 9, 9
1150, 9, 9
1151, 0, 0
1152, 7, 7
1153, 7, 7
1154, 8, 8
1155, 5, 5
1156, 1, 1
1157, 8, 8
1158, 5, 5
1159, 3, 3
1160, 2, 2
1161, 1, 1
1162, 6, 6
1163, 3, 3
1164, 9, 9
1165, 1, 1
1166, 6, 6
1167, 6, 6
1168, 7, 7
1169, 5, 5
1170, 4, 4
1171, 2, 2
1172, 5, 5
1173, 3, 3
1174, 7, 7
1175, 7, 7
1176, 7, 7
1177, 2, 2
1178, 0, 0
1179, 3, 3
1180, 4, 4
1181, 2, 2
1182, 2, 2
1183, 0, 0
1184, 9, 9
1185, 2, 2
1186, 3, 3
1187, 7, 7
1188, 7, 7
1189, 8, 8
1190, 1, 1
1191, 2, 2
1192, 3, 3
1193, 9, 9
1194, 1, 1
1195, 1, 1
1196, 1, 1
1197, 5, 5
1198, 6, 6
1199, 8, 8
1200, 7, 7
1201, 1, 1
1202, 8, 8
1203, 6, 6
1204, 3, 3
1205, 6, 6
1206, 0, 0
1207, 0, 0
1208, 3, 3
1209, 7, 7
1210, 5, 5
1211, 2, 2
1212, 0, 0
1213, 9, 9
1214, 1, 1
1215, 9, 9
1216, 8, 8
1217, 3, 3
1218, 5, 5
1219, 8, 8
1220, 5, 5
1221, 1, 1
1222, 9, 9
1223, 8, 8
1224, 7, 7
1225, 4, 4
1226, 6, 6
1227, 5, 5
1228, 8, 8
1229, 5, 5
1230, 4, 4
1231, 9, 9
1232, 0, 0
1233, 4, 4
1234, 4, 4
1235, 7, 7
1236, 1, 1
1237, 4, 4
1238, 4, 4
1239, 4, 4
1240, 6, 6
1241, 7, 7
1242, 2, 2
1243, 8, 8
1244, 0, 0
1245, 1, 1
1246, 2, 2
1247, 3, 3
1248, 9, 9
1249, 5, 5
1250, 1, 1
1251, 3, 3
1252, 0, 0
1253, 9, 9
1254, 3, 3
1255, 8, 8
1256, 4, 4
1257, 8, 8
1258, 9, 9
1259, 2, 2
1260, 5, 5
1261, 2, 2
1262, 1, 1
1263, 0, 0
1264, 9, 9
1265, 9, 9
1266, 3, 3
1267, 5, 5
1268, 0, 0
1269, 4, 4
1270, 6, 6
1271, 5, 5
1272, 2, 2
1273, 6, 6
1274, 9, 9
1275, 3, 3
1276, 1, 1
1277, 8, 8
1278, 2, 2
1279, 3, 3
1280, 6, 6
1281, 7, 7
1282, 7, 7
1283, 2, 2
1284, 8, 8
1285, 9, 9
1286, 7, 7
1287, 1, 1
1288, 6, 6
1289, 1, 1
1290, 2, 2
1291, 5, 5
1292, 7, 7
1293, 5, 5
1294, 2, 2
1295, 7, 7
1296, 4, 4
1297, 8, 8
1298, 1, 1
1299, 8, 8
1300, 8, 8
1301, 4, 4
1302, 1, 1
1303, 3, 3
1304, 5, 5
1305, 8, 8
1306, 2, 2
1307, 3, 3
1308, 8, 8
1309, 6, 6
1310, 9, 9
1311, 2, 2
1312, 9, 9
1313, 0, 0
1314, 9, 9
1315, 2, 2
1316, 4, 4
1317, 1, 1
1318, 3, 3
1319, 3, 3
1320, 8, 8
1321, 5, 5
1322, 3, 3
1323, 8, 8
1324, 7, 7
1325, 8, 8
1326, 2, 2
1327, 5, 5
1328, 0, 0
1329, 7, 7
1330, 8, 8
1331, 7, 7
1332, 7, 7
1333, 4, 4
1334, 6, 6
1335, 7, 7
1336, 0, 0
1337, 4, 4
1338, 2, 2
1339, 9, 9
1340, 7, 7
1341, 0, 0
1342, 6, 6
1343, 4, 4
1344, 6, 6
1345, 9, 9
1346, 5, 5
1347, 2, 2
1348, 3, 3
1349, 1, 1
1350, 0, 0
1351, 6, 6
1352, 3, 3
1353, 5, 5
1354, 0, 0
1355, 2, 2
1356, 4, 4
1357, 5, 5
1358, 5, 5
1359, 2, 2
1360, 2, 2
1361, 8, 8
1362, 4, 4
1363, 2, 2
1364, 0, 0
1365, 8, 8
1366, 4, 4
1367, 9, 9
1368, 5, 5
1369, 7, 7
1370, 9, 9
1371, 2, 2
1372, 2, 2
1373, 4, 4
1374, 7, 7
1375, 9, 9
1376, 4, 4
1377, 6, 6
1378, 7, 7
1379, 4, 4
1380, 5, 5
1381, 3, 3
1382, 9, 9
1383, 4, 4
1384, 7, 7
1385, 1, 1
1386, 9, 9
1387, 7, 7
1388, 9, 9
1389, 5, 5
1390, 7, 7
1391, 2, 2
1392, 1, 1
1393, 3, 3
1394, 0, 0
1395, 3, 3
1396, 4, 4
1397, 1, 1
1398, 6, 6
1399, 8, 8
1400, 2, 2
1401, 6, 6
1402, 7, 7
1403, 0, 0
1404, 7, 7
1405, 3, 3
1406, 6, 6
1407, 9, 9
1408, 8, 8
1409, 4, 4
1410, 3, 3
1411, 1, 1
1412, 6, 6
1413, 7, 7
1414, 2, 2
1415, 8, 8
1416, 6, 6
1417, 6, 6
1418, 0, 0
1419, 2, 2
1420, 4, 4
1421, 8, 8
1422, 4, 4
1423, 5, 5
1424, 7, 7
1425, 0, 0
1426, 6, 6
1427, 5, 5
1428, 3, 3
1429, 0, 0
1430, 9, 9
1431, 3, 3
1432, 5, 5
1433, 3, 3
1434, 1, 1
1435, 7, 7
1436, 8, 8
1437, 2, 2
1438, 1, 1
1439, 4, 4
1440, 4, 4
1441, 1, 1
1442, 8, 8
1443, 7, 7
1444, 1, 1
1445, 3, 3
1446, 3, 3
1447, 4, 4
1448, 4, 4
1449, 1, 1
1450, 5, 5
1451, 7, 7
1452, 6, 6
1453, 6, 6
1454, 9, 9
1455, 3, 3
1456, 4, 4
1457, 0, 0
1458, 0, 0
1459, 7, 7
1460, 2, 2
1461, 4, 4
1462, 2, 2
1463, 3, 3
1464, 1, 1
1465, 3, 3
1466, 8, 8
1467, 1, 1
1468, 4, 4
1469, 6, 6
1470, 2, 2
1471, 9, 9
1472, 9, 9
1473, 5, 5
1474, 4, 4
1475, 5, 5
1476, 8, 8
1477, 9, 9
1478, 9, 9
1479, 5, 5
1480, 2, 2
1481, 2, 2
1482, 2, 2
1483, 3, 3
1484, 5, 5
1485, 4, 4
1486, 0, 0
1487, 9, 9
1488, 0, 0
1489, 5, 5
1490, 5, 5
1491, 0, 0
1492, 4, 4
1493, 7, 7
1494, 4, 4
1495, 6, 6
1496, 2, 2
1497, 7, 7
1498, 8, 8
1499, 4, 4
1500, 8, 8
1501, 3, 3
1502, 9, 9
1503, 6, 6
1504, 6, 6
1505, 4, 4
1506, 9, 9
1507, 3, 3
1508, 9, 9
1509, 5, 5
1510, 3, 3
1511, 3, 3
1512, 9, 9
1513, 3, 3
1514, 8, 8
1515, 0, 0
1516, 0, 0
1517, 8, 8
1518, 1, 1
1519, 3, 3
1520, 0, 0
1521, 4, 4
1522, 7, 7
1523, 7, 7
1524, 6, 6
1525, 9, 9
1526, 2, 2
1527, 0, 0
1528, 2, 2
1529, 5, 5
1530, 9, 9
1531, 7, 7
1532, 8, 8
1533, 4, 4
1534, 4, 4
1535, 8, 8
1536, 2, 2
1537, 7, 7
1538, 0, 0
1539, 5, 5
1540, 0, 0
1541, 8, 8
1542, 2, 2
1543, 2, 2
1544, 5, 5
1545, 1, 1
1546, 2, 2
1547, 1, 1
1548, 2, 2
1549, 4, 4
1550, 0, 0
1551, 9, 9
1552, 1, 1
1553, 5, 5
1554, 2, 2
1555, 9, 9
1556, 9, 9
1557, 0, 0
1558, 2, 2
1559, 5, 5
1560, 6, 6
1561, 3, 3
1562, 9, 9
1563, 2, 2
1564, 7, 7
1565, 4, 4
1566, 1, 1
1567, 3, 3
1568, 8, 8
1569, 0, 0
1570, 4, 4
1571, 5, 5
1572, 7, 7
1573, 9, 9
1574, 4, 4
1575, 8, 8
1576, 6, 6
1577, 3, 3
1578, 4, 4
1579, 6, 6
1580, 8, 8
1581, 8, 8
1582, 7, 7
1583, 7, 7
1584, 8, 8
1585, 7, 7
1586, 2, 2
1587, 4, 4
1588, 7, 7
1589, 0, 0
1590, 8, 8
1591, 5, 5
1592, 1, 1
1593, 6, 6
1594, 0, 0
1595, 0, 0
1596, 9, 9
1597, 4, 4
1598, 2, 2
1599, 4, 4
1600, 8, 8
1601, 0, 0
1602, 9, 9
1603, 0, 0
1604, 2, 2
1605, 3, 3
1606, 6, 6
1607, 2, 2
1608, 0, 0
1609, 8, 8
1610, 7, 7
1611, 6, 6
1612, 3, 3
1613, 7, 7
1614, 1, 1
1615, 2, 2
1616, 7, 7
1617, 8, 8
1618, 6, 6
1619, 9, 9
1620, 1, 1
1621, 8, 8
1622, 5, 5
1623, 2, 2
1624, 4, 4
1625, 8, 8
1626, 8, 8
1627, 2, 2
1628, 8, 8
1629, 3, 3
1630, 1, 1
1631, 6, 6
1632, 5, 5
1633, 3, 3
1634, 0, 0
1635, 2, 2
1636, 8, 8
1637, 5, 5
1638, 9, 9
1639, 3, 3
1640, 9, 9
1641, 0, 0
1642, 9, 9
1643, 8, 8
1644, 0, 0
1645, 5, 5
1646, 3, 3
1647, 7, 7
1648, 9, 9
1649, 2, 2
1650, 7, 7
1651, 3, 3
1652, 7, 7
1653, 3, 3
1654, 0, 0
1655, 8, 8
1656, 7, 7
1657, 3, 3
1658, 3, 3
1659, 1, 1
1660, 3, 3
1661, 5, 5
1662, 9, 9
1663, 2, 2
1664, 8, 8
1665, 7, 7
1666, 1, 1
1667, 9, 9
